_______________________________________
IBUTTON DATA DOWNLOAD
_______________________________________
Alphamach Inc.
101-2205 Bombardier, Ste-Julie, Qc J3E 2J9 CANADA
Tel: 450-466-3153
email: info@alphamach.com
www.alphamach.com


iButton Info
-----------------------------------------------------
iButton S/N:     2B0000005AC6E741
iButton Type:    DS1923
WeeButton Rev:   V12 R068


Mission Info
-----------------------------------------------------
Mission Init Date:                05-11-2019 10:53:01
Mission Start-up:                 05-11-2019 10:53:01
Download Date/Time:               05-11-2019 13:20:49
Temp. Sample Rate:                15
Hum. Sample Rate:                 15

Mission Running:                  False
Override Enable:                  False
Override Occurred:                False
Logs of present mission:           602
Log count:              36831

----------------- Data Download -------------------

Date                     Temp. (TEMP_CELSIUS)         Hum (%) 
05-11-2019 11:26:01         29,830                 28,439
05-11-2019 11:26:16         29,767                 28,608
05-11-2019 11:26:31         29,767                 28,608
05-11-2019 11:26:46         29,767                 29,620
05-11-2019 11:27:01         29,767                 28,777
05-11-2019 11:27:16         29,767                 28,945
05-11-2019 11:27:31         29,767                 28,777
05-11-2019 11:27:46         29,767                 29,114
05-11-2019 11:28:01         29,767                 28,608
05-11-2019 11:28:16         29,767                 29,283
05-11-2019 11:28:31         29,767                 29,451
05-11-2019 11:28:46         29,767                 29,451
05-11-2019 11:29:01         29,767                 28,777
05-11-2019 11:29:16         29,767                 30,796
05-11-2019 11:29:31         29,767                 28,945
05-11-2019 11:29:46         29,767                 28,945
05-11-2019 11:30:01         29,767                 29,956
05-11-2019 11:30:16         29,767                 28,945
05-11-2019 11:30:31         29,705                 29,451
05-11-2019 11:30:46         29,705                 29,956
05-11-2019 11:31:01         29,705                 28,777
05-11-2019 11:31:16         29,705                 28,777
05-11-2019 11:31:31         29,705                 29,283
05-11-2019 11:31:46         29,705                 29,620
05-11-2019 11:32:01         29,705                 29,283
05-11-2019 11:32:16         29,705                 29,451
05-11-2019 11:32:31         29,705                 29,283
05-11-2019 11:32:46         29,705                 29,620
05-11-2019 11:33:01         29,705                 28,777
05-11-2019 11:33:16         29,767                 29,114
05-11-2019 11:33:31         29,767                 29,451
05-11-2019 11:33:46         29,767                 28,945
05-11-2019 11:34:01         29,705                 28,945
05-11-2019 11:34:16         29,767                 28,945
05-11-2019 11:34:31         29,767                 29,788
05-11-2019 11:34:46         29,705                 28,608
05-11-2019 11:35:01         29,767                 29,114
05-11-2019 11:35:16         29,705                 28,608
05-11-2019 11:35:31         29,705                 29,620
05-11-2019 11:35:46         29,705                 29,114
05-11-2019 11:36:01         29,705                 28,945
05-11-2019 11:36:16         29,705                 29,283
05-11-2019 11:36:31         29,705                 29,114
05-11-2019 11:36:46         29,705                 29,451
05-11-2019 11:37:01         29,705                 29,114
05-11-2019 11:37:16         29,705                 29,451
05-11-2019 11:37:31         29,705                 29,788
05-11-2019 11:37:46         29,705                 28,945
05-11-2019 11:38:01         29,705                 29,788
05-11-2019 11:38:16         29,705                 29,283
05-11-2019 11:38:31         29,705                 29,451
05-11-2019 11:38:46         29,705                 29,114
05-11-2019 11:39:01         29,705                 29,451
05-11-2019 11:39:16         29,705                 29,451
05-11-2019 11:39:31         29,705                 29,283
05-11-2019 11:39:46         29,705                 29,114
05-11-2019 11:40:01         29,705                 29,114
05-11-2019 11:40:16         29,705                 29,283
05-11-2019 11:40:31         29,705                 29,788
05-11-2019 11:40:46         29,705                 29,451
05-11-2019 11:41:01         29,705                 29,283
05-11-2019 11:41:16         29,705                 30,628
05-11-2019 11:41:31         29,705                 29,283
05-11-2019 11:41:46         29,705                 29,788
05-11-2019 11:42:01         29,705                 29,620
05-11-2019 11:42:16         29,705                 29,788
05-11-2019 11:42:31         29,705                 29,451
05-11-2019 11:42:46         29,705                 29,114
05-11-2019 11:43:01         29,705                 30,124
05-11-2019 11:43:16         29,705                 29,283
05-11-2019 11:43:31         29,705                 29,283
05-11-2019 11:43:46         29,642                 30,124
05-11-2019 11:44:01         29,705                 29,283
05-11-2019 11:44:16         29,705                 29,451
05-11-2019 11:44:31         29,642                 29,114
05-11-2019 11:44:46         29,642                 28,945
05-11-2019 11:45:01         29,705                 29,114
05-11-2019 11:45:16         29,642                 29,788
05-11-2019 11:45:31         29,642                 29,283
05-11-2019 11:45:46         29,642                 29,451
05-11-2019 11:46:01         29,642                 29,283
05-11-2019 11:46:16         29,705                 29,620
05-11-2019 11:46:31         29,705                 28,608
05-11-2019 11:46:46         29,705                 28,608
05-11-2019 11:47:01         29,642                 29,788
05-11-2019 11:47:16         29,705                 29,956
05-11-2019 11:47:31         29,705                 28,777
05-11-2019 11:47:46         29,705                 29,620
05-11-2019 11:48:01         29,705                 29,114
05-11-2019 11:48:16         29,705                 29,451
05-11-2019 11:48:31         29,705                 29,114
05-11-2019 11:48:46         29,642                 29,956
05-11-2019 11:49:01         29,642                 30,124
05-11-2019 11:49:16         29,642                 29,451
05-11-2019 11:49:31         29,642                 29,114
05-11-2019 11:49:46         29,642                 29,451
05-11-2019 11:50:01         29,642                 30,292
05-11-2019 11:50:16         29,642                 29,451
05-11-2019 11:50:31         29,642                 29,451
05-11-2019 11:50:46         29,642                 30,292
05-11-2019 11:51:01         29,642                 30,628
05-11-2019 11:51:16         29,642                 30,460
05-11-2019 11:51:31         29,642                 29,788
05-11-2019 11:51:46         29,642                 30,292
05-11-2019 11:52:01         29,642                 29,788
05-11-2019 11:52:16         29,642                 29,956
05-11-2019 11:52:31         29,642                 29,451
05-11-2019 11:52:46         29,642                 29,956
05-11-2019 11:53:01         29,580                 29,620
05-11-2019 11:53:16         29,580                 30,124
05-11-2019 11:53:31         29,580                 29,788
05-11-2019 11:53:46         29,580                 29,283
05-11-2019 11:54:01         29,580                 28,945
05-11-2019 11:54:16         29,580                 28,945
05-11-2019 11:54:31         29,580                 29,283
05-11-2019 11:54:46         29,580                 29,114
05-11-2019 11:55:01         29,580                 29,114
05-11-2019 11:55:16         29,517                 28,945
05-11-2019 11:55:31         29,517                 29,788
05-11-2019 11:55:46         29,517                 29,451
05-11-2019 11:56:01         29,517                 29,451
05-11-2019 11:56:16         29,517                 29,956
05-11-2019 11:56:31         29,517                 29,114
05-11-2019 11:56:46         29,517                 29,451
05-11-2019 11:57:01         29,517                 29,620
05-11-2019 11:57:16         29,517                 28,945
05-11-2019 11:57:31         29,517                 28,945
05-11-2019 11:57:46         29,455                 28,777
05-11-2019 11:58:01         29,455                 29,620
05-11-2019 11:58:16         29,455                 29,114
05-11-2019 11:58:31         29,455                 29,114
05-11-2019 11:58:46         29,455                 28,945
05-11-2019 11:59:01         29,455                 29,451
05-11-2019 11:59:16         29,455                 28,945
05-11-2019 11:59:31         29,455                 28,608
05-11-2019 11:59:46         29,455                 28,777
05-11-2019 12:00:01         29,455                 29,956
05-11-2019 12:00:16         29,455                 28,777
05-11-2019 12:00:31         29,455                 29,114
05-11-2019 12:00:46         29,455                 28,945
05-11-2019 12:01:01         29,455                 28,777
05-11-2019 12:01:16         29,393                 30,124
05-11-2019 12:01:31         29,393                 29,788
05-11-2019 12:01:46         29,393                 29,788
05-11-2019 12:02:01         29,393                 29,956
05-11-2019 12:02:16         29,393                 29,451
05-11-2019 12:02:31         29,393                 29,788
05-11-2019 12:02:46         29,393                 29,283
05-11-2019 12:03:01         29,393                 29,620
05-11-2019 12:03:16         29,393                 29,114
05-11-2019 12:03:31         29,393                 29,451
05-11-2019 12:03:46         29,393                 29,451
05-11-2019 12:04:01         29,393                 29,451
05-11-2019 12:04:16         29,393                 29,620
05-11-2019 12:04:31         29,393                 29,451
05-11-2019 12:04:46         29,393                 29,620
05-11-2019 12:05:01         29,393                 29,114
05-11-2019 12:05:16         29,330                 28,777
05-11-2019 12:05:31         29,330                 29,283
05-11-2019 12:05:46         29,330                 29,620
05-11-2019 12:06:01         29,330                 30,124
05-11-2019 12:06:16         29,393                 29,956
05-11-2019 12:06:31         29,330                 30,124
05-11-2019 12:06:46         29,330                 30,292
05-11-2019 12:07:01         29,330                 29,451
05-11-2019 12:07:16         29,330                 29,283
05-11-2019 12:07:31         29,330                 30,460
05-11-2019 12:07:46         29,393                 29,956
05-11-2019 12:08:01         29,330                 30,460
05-11-2019 12:08:16         29,330                 30,963
05-11-2019 12:08:31         29,330                 30,963
05-11-2019 12:08:46         29,393                 31,298
05-11-2019 12:09:01         29,330                 30,796
05-11-2019 12:09:16         29,330                 30,124
05-11-2019 12:09:31         29,330                 29,788
05-11-2019 12:09:46         29,330                 29,283
05-11-2019 12:10:01         29,330                 30,292
05-11-2019 12:10:16         29,330                 29,788
05-11-2019 12:10:31         29,330                 29,620
05-11-2019 12:10:46         29,330                 28,608
05-11-2019 12:11:01         29,330                 28,945
05-11-2019 12:11:16         29,330                 29,114
05-11-2019 12:11:31         29,330                 28,945
05-11-2019 12:11:46         29,268                 29,620
05-11-2019 12:12:01         29,268                 29,114
05-11-2019 12:12:16         29,268                 29,620
05-11-2019 12:12:31         29,268                 29,283
05-11-2019 12:12:46         29,268                 29,620
05-11-2019 12:13:01         29,268                 29,956
05-11-2019 12:13:16         29,268                 29,788
05-11-2019 12:13:31         29,268                 29,114
05-11-2019 12:13:46         29,268                 30,628
05-11-2019 12:14:01         29,268                 29,956
05-11-2019 12:14:16         29,268                 28,608
05-11-2019 12:14:31         29,205                 29,451
05-11-2019 12:14:46         29,205                 29,114
05-11-2019 12:15:01         29,205                 28,945
05-11-2019 12:15:16         29,205                 28,945
05-11-2019 12:15:31         29,205                 29,956
05-11-2019 12:15:46         29,205                 28,945
05-11-2019 12:16:01         29,205                 29,788
05-11-2019 12:16:16         29,205                 29,620
05-11-2019 12:16:31         29,205                 28,945
05-11-2019 12:16:46         29,205                 29,114
05-11-2019 12:17:01         29,205                 29,451
05-11-2019 12:17:16         29,205                 29,451
05-11-2019 12:17:31         29,205                 29,283
05-11-2019 12:17:46         29,205                 29,114
05-11-2019 12:18:01         29,205                 28,439
05-11-2019 12:18:16         29,205                 28,945
05-11-2019 12:18:31         29,205                 29,451
05-11-2019 12:18:46         29,205                 28,608
05-11-2019 12:19:01         29,205                 28,439
05-11-2019 12:19:16         29,143                 27,931
05-11-2019 12:19:31         29,143                 28,608
05-11-2019 12:19:46         29,143                 27,931
05-11-2019 12:20:01         29,143                 29,283
05-11-2019 12:20:16         29,143                 28,270
05-11-2019 12:20:31         29,143                 28,439
05-11-2019 12:20:46         29,143                 27,592
05-11-2019 12:21:01         29,143                 28,439
05-11-2019 12:21:16         29,143                 27,931
05-11-2019 12:21:31         29,080                 27,931
05-11-2019 12:21:46         29,143                 28,945
05-11-2019 12:22:01         29,143                 28,439
05-11-2019 12:22:16         29,143                 28,608
05-11-2019 12:22:31         29,143                 29,451
05-11-2019 12:22:46         29,143                 29,620
05-11-2019 12:23:01         29,143                 28,945
05-11-2019 12:23:16         29,143                 29,283
05-11-2019 12:23:31         29,143                 28,270
05-11-2019 12:23:46         29,080                 28,777
05-11-2019 12:24:01         29,143                 28,945
05-11-2019 12:24:16         29,080                 28,439
05-11-2019 12:24:31         29,080                 28,270
05-11-2019 12:24:46         29,080                 28,439
05-11-2019 12:25:01         29,080                 28,100
05-11-2019 12:25:16         29,080                 28,439
05-11-2019 12:25:31         29,080                 28,439
05-11-2019 12:25:46         29,080                 28,100
05-11-2019 12:26:01         29,080                 28,270
05-11-2019 12:26:16         29,018                 28,100
05-11-2019 12:26:31         29,018                 27,931
05-11-2019 12:26:46         29,018                 27,931
05-11-2019 12:27:01         29,018                 28,100
05-11-2019 12:27:16         29,018                 28,100
05-11-2019 12:27:31         29,018                 27,762
05-11-2019 12:27:46         29,018                 28,100
05-11-2019 12:28:01         28,955                 27,762
05-11-2019 12:28:16         28,955                 27,931
05-11-2019 12:28:31         28,955                 27,083
05-11-2019 12:28:46         28,955                 27,762
05-11-2019 12:29:01         28,955                 27,931
05-11-2019 12:29:16         28,955                 27,931
05-11-2019 12:29:31         28,955                 27,592
05-11-2019 12:29:46         28,955                 27,592
05-11-2019 12:30:01         28,893                 27,592
05-11-2019 12:30:16         28,893                 27,762
05-11-2019 12:30:31         28,893                 27,931
05-11-2019 12:30:46         28,893                 27,423
05-11-2019 12:31:01         28,893                 26,913
05-11-2019 12:31:16         28,893                 27,931
05-11-2019 12:31:31         28,893                 29,283
05-11-2019 12:31:46         28,893                 27,253
05-11-2019 12:32:01         28,893                 27,423
05-11-2019 12:32:16         28,893                 27,762
05-11-2019 12:32:31         28,893                 28,100
05-11-2019 12:32:46         28,893                 28,270
05-11-2019 12:33:01         28,893                 27,931
05-11-2019 12:33:16         28,893                 27,762
05-11-2019 12:33:31         28,893                 27,423
05-11-2019 12:33:46         28,893                 27,931
05-11-2019 12:34:01         28,893                 27,423
05-11-2019 12:34:16         28,831                 27,592
05-11-2019 12:34:31         28,831                 27,423
05-11-2019 12:34:46         28,831                 28,100
05-11-2019 12:35:01         28,831                 28,439
05-11-2019 12:35:16         28,831                 28,270
05-11-2019 12:35:31         28,831                 27,423
05-11-2019 12:35:46         28,831                 28,270
05-11-2019 12:36:01         28,831                 28,608
05-11-2019 12:36:16         28,831                 27,423
05-11-2019 12:36:31         28,831                 28,100
05-11-2019 12:36:46         28,831                 27,423
05-11-2019 12:37:01         28,831                 27,423
05-11-2019 12:37:16         28,831                 27,762
05-11-2019 12:37:31         28,768                 27,931
05-11-2019 12:37:46         28,768                 27,592
05-11-2019 12:38:01         28,768                 27,762
05-11-2019 12:38:16         28,768                 27,083
05-11-2019 12:38:31         28,768                 27,592
05-11-2019 12:38:46         28,768                 27,423
05-11-2019 12:39:01         28,768                 27,083
05-11-2019 12:39:16         28,768                 27,423
05-11-2019 12:39:31         28,768                 27,762
05-11-2019 12:39:46         28,768                 27,762
05-11-2019 12:40:01         28,768                 28,439
05-11-2019 12:40:16         28,706                 27,083
05-11-2019 12:40:31         28,706                 27,423
05-11-2019 12:40:46         28,706                 27,592
05-11-2019 12:41:01         28,706                 27,762
05-11-2019 12:41:16         28,706                 27,423
05-11-2019 12:41:31         28,706                 27,592
05-11-2019 12:41:46         28,706                 28,439
05-11-2019 12:42:01         28,706                 27,762
05-11-2019 12:42:16         28,706                 28,439
05-11-2019 12:42:31         28,706                 27,931
05-11-2019 12:42:46         28,706                 27,762
05-11-2019 12:43:01         28,706                 27,931
05-11-2019 12:43:16         28,643                 27,423
05-11-2019 12:43:31         28,643                 28,439
05-11-2019 12:43:46         28,643                 27,253
05-11-2019 12:44:01         28,643                 27,253
05-11-2019 12:44:16         28,643                 27,762
05-11-2019 12:44:31         28,643                 27,253
05-11-2019 12:44:46         28,643                 27,931
05-11-2019 12:45:01         28,643                 27,592
05-11-2019 12:45:16         28,643                 27,253
05-11-2019 12:45:31         28,643                 28,439
05-11-2019 12:45:46         28,643                 27,253
05-11-2019 12:46:01         28,643                 27,423
05-11-2019 12:46:16         28,643                 28,439
05-11-2019 12:46:31         28,643                 27,592
05-11-2019 12:46:46         28,643                 28,270
05-11-2019 12:47:01         28,643                 27,592
05-11-2019 12:47:16         28,643                 27,931
05-11-2019 12:47:31         28,581                 27,423
05-11-2019 12:47:46         28,581                 27,083
05-11-2019 12:48:01         28,581                 27,423
05-11-2019 12:48:16         28,581                 27,253
05-11-2019 12:48:31         28,581                 27,083
05-11-2019 12:48:46         28,581                 27,592
05-11-2019 12:49:01         28,581                 27,253
05-11-2019 12:49:16         28,581                 27,762
05-11-2019 12:49:31         28,581                 27,762
05-11-2019 12:49:46         28,581                 27,931
05-11-2019 12:50:01         28,581                 28,100
05-11-2019 12:50:16         28,581                 27,253
05-11-2019 12:50:31         28,518                 27,423
05-11-2019 12:50:46         28,518                 27,253
05-11-2019 12:51:01         28,518                 27,931
05-11-2019 12:51:16         28,518                 27,083
05-11-2019 12:51:31         28,518                 27,931
05-11-2019 12:51:46         28,518                 27,253
05-11-2019 12:52:01         28,518                 26,913
05-11-2019 12:52:16         28,518                 27,931
05-11-2019 12:52:31         28,456                 27,931
05-11-2019 12:52:46         28,456                 27,423
05-11-2019 12:53:01         28,456                 27,592
05-11-2019 12:53:16         28,456                 27,253
05-11-2019 12:53:31         28,456                 27,253
05-11-2019 12:53:46         28,456                 27,762
05-11-2019 12:54:01         28,456                 27,083
05-11-2019 12:54:16         28,456                 27,931
05-11-2019 12:54:31         28,456                 27,931
05-11-2019 12:54:46         28,456                 26,743
05-11-2019 12:55:01         28,456                 26,913
05-11-2019 12:55:16         28,393                 27,592
05-11-2019 12:55:31         28,393                 26,913
05-11-2019 12:55:46         28,393                 27,083
05-11-2019 12:56:01         28,393                 26,743
05-11-2019 12:56:16         28,393                 28,100
05-11-2019 12:56:31         28,393                 27,592
05-11-2019 12:56:46         28,393                 27,083
05-11-2019 12:57:01         28,393                 27,083
05-11-2019 12:57:16         28,393                 27,592
05-11-2019 12:57:31         28,393                 27,762
05-11-2019 12:57:46         28,393                 27,592
05-11-2019 12:58:01         28,393                 27,253
05-11-2019 12:58:16         28,393                 27,083
05-11-2019 12:58:31         28,393                 27,423
05-11-2019 12:58:46         28,393                 28,100
05-11-2019 12:59:01         28,393                 27,762
05-11-2019 12:59:16         28,393                 28,100
05-11-2019 12:59:31         28,393                 27,762
05-11-2019 12:59:46         28,393                 28,270
05-11-2019 13:00:01         28,393                 28,270
05-11-2019 13:00:16         28,393                 27,423
05-11-2019 13:00:31         28,393                 27,592
05-11-2019 13:00:46         28,393                 28,100
05-11-2019 13:01:01         28,393                 27,762
05-11-2019 13:01:16         28,331                 28,270
05-11-2019 13:01:31         28,331                 27,423
05-11-2019 13:01:46         28,331                 27,762
05-11-2019 13:02:01         28,331                 26,743
05-11-2019 13:02:16         28,331                 27,931
05-11-2019 13:02:31         28,331                 27,592
05-11-2019 13:02:46         28,331                 27,931
05-11-2019 13:03:01         28,331                 27,592
05-11-2019 13:03:16         28,331                 27,931
05-11-2019 13:03:31         28,331                 27,762
05-11-2019 13:03:46         28,331                 28,100
05-11-2019 13:04:01         28,331                 28,100
05-11-2019 13:04:16         28,331                 28,439
05-11-2019 13:04:31         28,331                 28,100
05-11-2019 13:04:46         28,331                 28,270
05-11-2019 13:05:01         28,331                 28,439
05-11-2019 13:05:16         28,331                 28,270
05-11-2019 13:05:31         28,331                 28,270
05-11-2019 13:05:46         28,331                 28,608
05-11-2019 13:06:01         28,331                 27,762
05-11-2019 13:06:16         28,331                 28,270
05-11-2019 13:06:31         28,331                 28,270
05-11-2019 13:06:46         28,331                 27,931
05-11-2019 13:07:01         28,331                 28,439
05-11-2019 13:07:16         28,331                 28,945
05-11-2019 13:07:31         28,331                 28,439
05-11-2019 13:07:46         28,331                 27,423
05-11-2019 13:08:01         28,331                 28,608
05-11-2019 13:08:16         28,331                 28,270
05-11-2019 13:08:31         28,331                 28,270
05-11-2019 13:08:46         28,331                 28,100
05-11-2019 13:09:01         28,331                 28,608
05-11-2019 13:09:16         28,331                 28,777
05-11-2019 13:09:31         28,331                 27,762
05-11-2019 13:09:46         28,331                 28,270
05-11-2019 13:10:01         28,331                 28,100
05-11-2019 13:10:16         28,331                 28,608
05-11-2019 13:10:31         28,331                 28,608
05-11-2019 13:10:46         28,331                 28,100
05-11-2019 13:11:01         28,331                 28,945
05-11-2019 13:11:16         28,331                 28,100
05-11-2019 13:11:31         28,331                 28,270
05-11-2019 13:11:46         28,331                 28,777
05-11-2019 13:12:01         28,331                 28,439
05-11-2019 13:12:16         28,331                 28,945
05-11-2019 13:12:31         28,331                 29,283
05-11-2019 13:12:46         28,268                 28,439
05-11-2019 13:13:01         28,331                 28,777
05-11-2019 13:13:16         28,268                 29,283
05-11-2019 13:13:31         28,331                 28,945
05-11-2019 13:13:46         28,331                 28,608
05-11-2019 13:14:01         28,331                 28,608
05-11-2019 13:14:16         28,331                 28,270
05-11-2019 13:14:31         28,331                 28,270
05-11-2019 13:14:46         28,331                 28,945
05-11-2019 13:15:01         28,331                 27,423
05-11-2019 13:15:16         28,331                 28,608
05-11-2019 13:15:31         28,331                 28,100
05-11-2019 13:15:46         28,393                 28,270
05-11-2019 13:16:01         28,331                 27,762
05-11-2019 13:16:16         28,331                 27,592
05-11-2019 13:16:31         28,331                 28,100
05-11-2019 13:16:46         28,331                 28,270
05-11-2019 13:17:01         28,331                 28,608
05-11-2019 13:17:16         28,331                 28,100
05-11-2019 13:17:31         28,393                 28,945
05-11-2019 13:17:46         28,393                 28,270
05-11-2019 13:18:01         28,393                 28,945
05-11-2019 13:18:16         28,393                 28,439
05-11-2019 13:18:31         28,393                 28,270
05-11-2019 13:18:46         28,393                 28,270
05-11-2019 13:19:01         28,393                 28,439
05-11-2019 13:19:16         28,393                 28,100
05-11-2019 13:19:31         28,393                 27,762
05-11-2019 13:19:46         28,393                 27,931
05-11-2019 13:20:01         28,393                 27,931
05-11-2019 13:20:16         28,393                 27,931
05-11-2019 13:20:31         28,393                 28,100
05-11-2019 13:20:46         28,331                 27,592
05-11-2019 13:21:01         28,331                 27,931
05-11-2019 13:21:16         28,331                 27,592
05-11-2019 13:21:31         28,331                 27,592
05-11-2019 13:21:46         28,331                 27,083
05-11-2019 13:22:01         28,331                 27,592
05-11-2019 13:22:16         28,331                 28,100
05-11-2019 13:22:31         28,331                 28,270
05-11-2019 13:22:46         28,331                 27,762
05-11-2019 13:23:01         28,331                 28,945
05-11-2019 13:23:16         28,331                 28,100
