_______________________________________
IBUTTON DATA DOWNLOAD
_______________________________________
Alphamach Inc.
101-2205 Bombardier, Ste-Julie, Qc J3E 2J9 CANADA
Tel: 450-466-3153
email: info@alphamach.com
www.alphamach.com


iButton Info
-----------------------------------------------------
iButton S/N:     EE00000050E7E241
iButton Type:    DS1923
WeeButton Rev:   V12 R068


Mission Info
-----------------------------------------------------
Mission Init Date:                05-11-2019 10:53:01
Mission Start-up:                 05-11-2019 10:53:01
Download Date/Time:               05-11-2019 13:20:30
Temp. Sample Rate:                15
Hum. Sample Rate:                 15

Mission Running:                  False
Override Enable:                  False
Override Occurred:                False
Logs of present mission:           602
Log count:              111327

----------------- Data Download -------------------

Date                     Temp. (TEMP_CELSIUS)         Hum (%) 
05-11-2019 11:33:46         29,772                 32,449
05-11-2019 11:34:01         29,772                 32,449
05-11-2019 11:34:16         29,772                 32,280
05-11-2019 11:34:31         29,772                 32,280
05-11-2019 11:34:46         29,834                 32,280
05-11-2019 11:35:01         29,772                 32,110
05-11-2019 11:35:16         29,772                 32,449
05-11-2019 11:35:31         29,772                 32,787
05-11-2019 11:35:46         29,772                 32,110
05-11-2019 11:36:01         29,772                 32,787
05-11-2019 11:36:16         29,772                 31,771
05-11-2019 11:36:31         29,772                 32,787
05-11-2019 11:36:46         29,772                 32,956
05-11-2019 11:37:01         29,772                 31,941
05-11-2019 11:37:16         29,772                 32,110
05-11-2019 11:37:31         29,772                 32,280
05-11-2019 11:37:46         29,772                 32,280
05-11-2019 11:38:01         29,772                 32,280
05-11-2019 11:38:16         29,772                 32,110
05-11-2019 11:38:31         29,772                 32,280
05-11-2019 11:38:46         29,772                 32,280
05-11-2019 11:39:01         29,772                 32,280
05-11-2019 11:39:16         29,772                 32,280
05-11-2019 11:39:31         29,772                 31,941
05-11-2019 11:39:46         29,772                 32,618
05-11-2019 11:40:01         29,772                 32,449
05-11-2019 11:40:16         29,772                 32,280
05-11-2019 11:40:31         29,772                 31,941
05-11-2019 11:40:46         29,772                 31,602
05-11-2019 11:41:01         29,772                 32,110
05-11-2019 11:41:16         29,772                 32,449
05-11-2019 11:41:31         29,772                 32,280
05-11-2019 11:41:46         29,772                 32,449
05-11-2019 11:42:01         29,772                 31,941
05-11-2019 11:42:16         29,772                 32,110
05-11-2019 11:42:31         29,772                 32,110
05-11-2019 11:42:46         29,772                 31,941
05-11-2019 11:43:01         29,772                 31,941
05-11-2019 11:43:16         29,772                 31,941
05-11-2019 11:43:31         29,772                 32,280
05-11-2019 11:43:46         29,709                 32,280
05-11-2019 11:44:01         29,709                 32,110
05-11-2019 11:44:16         29,709                 32,280
05-11-2019 11:44:31         29,709                 32,110
05-11-2019 11:44:46         29,709                 31,941
05-11-2019 11:45:01         29,709                 32,618
05-11-2019 11:45:16         29,709                 32,449
05-11-2019 11:45:31         29,709                 32,449
05-11-2019 11:45:46         29,709                 32,787
05-11-2019 11:46:01         29,709                 32,618
05-11-2019 11:46:16         29,709                 31,941
05-11-2019 11:46:31         29,709                 32,280
05-11-2019 11:46:46         29,709                 32,280
05-11-2019 11:47:01         29,709                 32,449
05-11-2019 11:47:16         29,709                 31,771
05-11-2019 11:47:31         29,709                 31,771
05-11-2019 11:47:46         29,709                 31,602
05-11-2019 11:48:01         29,772                 31,941
05-11-2019 11:48:16         29,709                 32,618
05-11-2019 11:48:31         29,709                 32,110
05-11-2019 11:48:46         29,709                 31,941
05-11-2019 11:49:01         29,709                 32,449
05-11-2019 11:49:16         29,709                 31,941
05-11-2019 11:49:31         29,709                 32,110
05-11-2019 11:49:46         29,709                 32,110
05-11-2019 11:50:01         29,709                 31,941
05-11-2019 11:50:16         29,709                 31,941
05-11-2019 11:50:31         29,709                 32,110
05-11-2019 11:50:46         29,709                 32,110
05-11-2019 11:51:01         29,709                 32,618
05-11-2019 11:51:16         29,709                 32,110
05-11-2019 11:51:31         29,647                 32,449
05-11-2019 11:51:46         29,647                 31,941
05-11-2019 11:52:01         29,647                 32,110
05-11-2019 11:52:16         29,647                 31,941
05-11-2019 11:52:31         29,647                 31,771
05-11-2019 11:52:46         29,647                 32,618
05-11-2019 11:53:01         29,647                 31,941
05-11-2019 11:53:16         29,647                 31,432
05-11-2019 11:53:31         29,647                 32,110
05-11-2019 11:53:46         29,647                 32,280
05-11-2019 11:54:01         29,647                 32,280
05-11-2019 11:54:16         29,647                 31,941
05-11-2019 11:54:31         29,647                 32,449
05-11-2019 11:54:46         29,647                 32,280
05-11-2019 11:55:01         29,585                 32,110
05-11-2019 11:55:16         29,585                 31,771
05-11-2019 11:55:31         29,585                 31,941
05-11-2019 11:55:46         29,585                 31,771
05-11-2019 11:56:01         29,585                 31,941
05-11-2019 11:56:16         29,585                 31,941
05-11-2019 11:56:31         29,585                 32,449
05-11-2019 11:56:46         29,585                 31,771
05-11-2019 11:57:01         29,522                 32,280
05-11-2019 11:57:16         29,522                 31,941
05-11-2019 11:57:31         29,522                 32,110
05-11-2019 11:57:46         29,522                 31,602
05-11-2019 11:58:01         29,522                 33,125
05-11-2019 11:58:16         29,522                 32,280
05-11-2019 11:58:31         29,522                 31,941
05-11-2019 11:58:46         29,522                 32,449
05-11-2019 11:59:01         29,460                 31,771
05-11-2019 11:59:16         29,522                 31,771
05-11-2019 11:59:31         29,460                 31,602
05-11-2019 11:59:46         29,460                 31,771
05-11-2019 12:00:01         29,460                 31,941
05-11-2019 12:00:16         29,460                 31,602
05-11-2019 12:00:31         29,460                 31,941
05-11-2019 12:00:46         29,460                 31,941
05-11-2019 12:01:01         29,460                 31,771
05-11-2019 12:01:16         29,460                 32,110
05-11-2019 12:01:31         29,460                 32,110
05-11-2019 12:01:46         29,460                 31,602
05-11-2019 12:02:01         29,460                 32,449
05-11-2019 12:02:16         29,460                 31,602
05-11-2019 12:02:31         29,460                 32,280
05-11-2019 12:02:46         29,397                 31,771
05-11-2019 12:03:01         29,397                 31,941
05-11-2019 12:03:16         29,397                 31,771
05-11-2019 12:03:31         29,397                 32,110
05-11-2019 12:03:46         29,397                 31,771
05-11-2019 12:04:01         29,397                 31,771
05-11-2019 12:04:16         29,397                 31,602
05-11-2019 12:04:31         29,397                 31,432
05-11-2019 12:04:46         29,397                 32,110
05-11-2019 12:05:01         29,397                 31,771
05-11-2019 12:05:16         29,397                 32,110
05-11-2019 12:05:31         29,397                 31,602
05-11-2019 12:05:46         29,397                 31,771
05-11-2019 12:06:01         29,397                 32,449
05-11-2019 12:06:16         29,397                 32,280
05-11-2019 12:06:31         29,397                 31,602
05-11-2019 12:06:46         29,397                 31,941
05-11-2019 12:07:01         29,397                 31,602
05-11-2019 12:07:16         29,397                 31,602
05-11-2019 12:07:31         29,397                 31,432
05-11-2019 12:07:46         29,397                 31,432
05-11-2019 12:08:01         29,397                 31,432
05-11-2019 12:08:16         29,397                 31,771
05-11-2019 12:08:31         29,397                 32,280
05-11-2019 12:08:46         29,397                 31,941
05-11-2019 12:09:01         29,397                 31,602
05-11-2019 12:09:16         29,397                 32,280
05-11-2019 12:09:31         29,397                 31,941
05-11-2019 12:09:46         29,397                 32,110
05-11-2019 12:10:01         29,397                 31,941
05-11-2019 12:10:16         29,335                 31,771
05-11-2019 12:10:31         29,335                 32,110
05-11-2019 12:10:46         29,335                 32,449
05-11-2019 12:11:01         29,335                 31,602
05-11-2019 12:11:16         29,335                 31,771
05-11-2019 12:11:31         29,335                 31,602
05-11-2019 12:11:46         29,335                 31,771
05-11-2019 12:12:01         29,335                 32,110
05-11-2019 12:12:16         29,335                 31,432
05-11-2019 12:12:31         29,335                 32,110
05-11-2019 12:12:46         29,335                 31,771
05-11-2019 12:13:01         29,335                 31,941
05-11-2019 12:13:16         29,272                 31,602
05-11-2019 12:13:31         29,272                 31,771
05-11-2019 12:13:46         29,272                 31,941
05-11-2019 12:14:01         29,272                 31,941
05-11-2019 12:14:16         29,272                 31,602
05-11-2019 12:14:31         29,272                 31,432
05-11-2019 12:14:46         29,272                 31,941
05-11-2019 12:15:01         29,272                 31,771
05-11-2019 12:15:16         29,272                 32,110
05-11-2019 12:15:31         29,272                 31,771
05-11-2019 12:15:46         29,272                 32,110
05-11-2019 12:16:01         29,272                 32,110
05-11-2019 12:16:16         29,272                 31,771
05-11-2019 12:16:31         29,272                 31,771
05-11-2019 12:16:46         29,272                 32,110
05-11-2019 12:17:01         29,272                 32,110
05-11-2019 12:17:16         29,210                 31,771
05-11-2019 12:17:31         29,210                 31,771
05-11-2019 12:17:46         29,210                 31,602
05-11-2019 12:18:01         29,210                 31,432
05-11-2019 12:18:16         29,210                 31,771
05-11-2019 12:18:31         29,210                 31,771
05-11-2019 12:18:46         29,210                 31,771
05-11-2019 12:19:01         29,210                 31,602
05-11-2019 12:19:16         29,210                 31,941
05-11-2019 12:19:31         29,210                 31,941
05-11-2019 12:19:46         29,210                 32,110
05-11-2019 12:20:01         29,210                 32,110
05-11-2019 12:20:16         29,147                 31,432
05-11-2019 12:20:31         29,147                 32,449
05-11-2019 12:20:46         29,147                 31,941
05-11-2019 12:21:01         29,147                 31,092
05-11-2019 12:21:16         29,147                 31,771
05-11-2019 12:21:31         29,147                 31,602
05-11-2019 12:21:46         29,147                 31,602
05-11-2019 12:22:01         29,147                 31,432
05-11-2019 12:22:16         29,147                 31,941
05-11-2019 12:22:31         29,147                 31,602
05-11-2019 12:22:46         29,147                 31,432
05-11-2019 12:23:01         29,147                 31,262
05-11-2019 12:23:16         29,147                 31,432
05-11-2019 12:23:31         29,147                 31,941
05-11-2019 12:23:46         29,147                 31,262
05-11-2019 12:24:01         29,147                 31,771
05-11-2019 12:24:16         29,147                 31,941
05-11-2019 12:24:31         29,147                 31,941
05-11-2019 12:24:46         29,085                 32,110
05-11-2019 12:25:01         29,085                 31,602
05-11-2019 12:25:16         29,085                 31,771
05-11-2019 12:25:31         29,085                 31,771
05-11-2019 12:25:46         29,085                 31,602
05-11-2019 12:26:01         29,085                 31,262
05-11-2019 12:26:16         29,085                 31,941
05-11-2019 12:26:31         29,022                 31,771
05-11-2019 12:26:46         29,022                 31,941
05-11-2019 12:27:01         29,022                 31,432
05-11-2019 12:27:16         29,022                 31,941
05-11-2019 12:27:31         29,022                 31,262
05-11-2019 12:27:46         29,022                 31,432
05-11-2019 12:28:01         29,022                 30,582
05-11-2019 12:28:16         28,960                 31,092
05-11-2019 12:28:31         28,960                 31,771
05-11-2019 12:28:46         28,960                 31,941
05-11-2019 12:29:01         28,960                 32,110
05-11-2019 12:29:16         28,960                 32,110
05-11-2019 12:29:31         28,960                 31,602
05-11-2019 12:29:46         28,960                 31,602
05-11-2019 12:30:01         28,960                 30,922
05-11-2019 12:30:16         28,897                 31,432
05-11-2019 12:30:31         28,897                 31,602
05-11-2019 12:30:46         28,897                 31,262
05-11-2019 12:31:01         28,897                 31,092
05-11-2019 12:31:16         28,897                 31,432
05-11-2019 12:31:31         28,897                 31,262
05-11-2019 12:31:46         28,897                 30,922
05-11-2019 12:32:01         28,897                 31,602
05-11-2019 12:32:16         28,897                 31,262
05-11-2019 12:32:31         28,897                 31,262
05-11-2019 12:32:46         28,897                 31,262
05-11-2019 12:33:01         28,897                 31,262
05-11-2019 12:33:16         28,897                 30,752
05-11-2019 12:33:31         28,897                 31,771
05-11-2019 12:33:46         28,897                 31,602
05-11-2019 12:34:01         28,835                 31,941
05-11-2019 12:34:16         28,835                 31,092
05-11-2019 12:34:31         28,835                 31,092
05-11-2019 12:34:46         28,835                 31,262
05-11-2019 12:35:01         28,835                 31,262
05-11-2019 12:35:16         28,835                 31,432
05-11-2019 12:35:31         28,835                 30,922
05-11-2019 12:35:46         28,835                 30,922
05-11-2019 12:36:01         28,835                 31,262
05-11-2019 12:36:16         28,835                 31,262
05-11-2019 12:36:31         28,835                 31,602
05-11-2019 12:36:46         28,835                 31,262
05-11-2019 12:37:01         28,835                 31,941
05-11-2019 12:37:16         28,773                 31,432
05-11-2019 12:37:31         28,773                 31,432
05-11-2019 12:37:46         28,773                 31,771
05-11-2019 12:38:01         28,773                 31,262
05-11-2019 12:38:16         28,773                 30,922
05-11-2019 12:38:31         28,773                 31,092
05-11-2019 12:38:46         28,773                 31,092
05-11-2019 12:39:01         28,773                 32,110
05-11-2019 12:39:16         28,710                 30,922
05-11-2019 12:39:31         28,710                 31,602
05-11-2019 12:39:46         28,710                 31,602
05-11-2019 12:40:01         28,710                 31,262
05-11-2019 12:40:16         28,710                 31,432
05-11-2019 12:40:31         28,710                 31,262
05-11-2019 12:40:46         28,710                 31,602
05-11-2019 12:41:01         28,710                 31,092
05-11-2019 12:41:16         28,710                 31,092
05-11-2019 12:41:31         28,710                 31,262
05-11-2019 12:41:46         28,710                 30,752
05-11-2019 12:42:01         28,648                 30,922
05-11-2019 12:42:16         28,648                 31,602
05-11-2019 12:42:31         28,648                 31,432
05-11-2019 12:42:46         28,648                 31,092
05-11-2019 12:43:01         28,648                 30,922
05-11-2019 12:43:16         28,648                 31,092
05-11-2019 12:43:31         28,648                 31,262
05-11-2019 12:43:46         28,648                 30,922
05-11-2019 12:44:01         28,648                 30,752
05-11-2019 12:44:16         28,648                 30,922
05-11-2019 12:44:31         28,648                 31,092
05-11-2019 12:44:46         28,648                 30,752
05-11-2019 12:45:01         28,648                 31,092
05-11-2019 12:45:16         28,585                 31,092
05-11-2019 12:45:31         28,585                 31,092
05-11-2019 12:45:46         28,585                 31,092
05-11-2019 12:46:01         28,585                 31,262
05-11-2019 12:46:16         28,585                 31,262
05-11-2019 12:46:31         28,585                 31,262
05-11-2019 12:46:46         28,585                 31,602
05-11-2019 12:47:01         28,585                 30,922
05-11-2019 12:47:16         28,585                 30,922
05-11-2019 12:47:31         28,585                 31,092
05-11-2019 12:47:46         28,585                 30,752
05-11-2019 12:48:01         28,585                 31,092
05-11-2019 12:48:16         28,585                 30,752
05-11-2019 12:48:31         28,585                 31,092
05-11-2019 12:48:46         28,585                 30,752
05-11-2019 12:49:01         28,585                 31,262
05-11-2019 12:49:16         28,523                 30,922
05-11-2019 12:49:31         28,523                 31,771
05-11-2019 12:49:46         28,523                 30,922
05-11-2019 12:50:01         28,523                 31,092
05-11-2019 12:50:16         28,523                 30,922
05-11-2019 12:50:31         28,523                 30,752
05-11-2019 12:50:46         28,523                 31,092
05-11-2019 12:51:01         28,523                 30,582
05-11-2019 12:51:16         28,523                 31,771
05-11-2019 12:51:31         28,523                 31,262
05-11-2019 12:51:46         28,523                 30,752
05-11-2019 12:52:01         28,460                 31,092
05-11-2019 12:52:16         28,460                 31,432
05-11-2019 12:52:31         28,460                 30,582
05-11-2019 12:52:46         28,460                 30,922
05-11-2019 12:53:01         28,460                 31,262
05-11-2019 12:53:16         28,460                 30,922
05-11-2019 12:53:31         28,460                 30,922
05-11-2019 12:53:46         28,460                 30,922
05-11-2019 12:54:01         28,398                 30,922
05-11-2019 12:54:16         28,398                 30,922
05-11-2019 12:54:31         28,398                 30,752
05-11-2019 12:54:46         28,398                 30,752
05-11-2019 12:55:01         28,398                 30,922
05-11-2019 12:55:16         28,398                 31,262
05-11-2019 12:55:31         28,398                 30,752
05-11-2019 12:55:46         28,398                 31,771
05-11-2019 12:56:01         28,398                 30,752
05-11-2019 12:56:16         28,398                 30,752
05-11-2019 12:56:31         28,398                 30,752
05-11-2019 12:56:46         28,398                 30,752
05-11-2019 12:57:01         28,398                 31,092
05-11-2019 12:57:16         28,335                 30,752
05-11-2019 12:57:31         28,335                 31,262
05-11-2019 12:57:46         28,398                 30,922
05-11-2019 12:58:01         28,398                 31,092
05-11-2019 12:58:16         28,335                 30,752
05-11-2019 12:58:31         28,335                 30,752
05-11-2019 12:58:46         28,335                 30,582
05-11-2019 12:59:01         28,335                 31,092
05-11-2019 12:59:16         28,335                 31,262
05-11-2019 12:59:31         28,335                 31,092
05-11-2019 12:59:46         28,335                 31,262
05-11-2019 13:00:01         28,335                 30,922
05-11-2019 13:00:16         28,335                 31,771
05-11-2019 13:00:31         28,335                 30,752
05-11-2019 13:00:46         28,335                 31,092
05-11-2019 13:01:01         28,335                 30,922
05-11-2019 13:01:16         28,335                 31,092
05-11-2019 13:01:31         28,335                 31,092
05-11-2019 13:01:46         28,335                 30,752
05-11-2019 13:02:01         28,335                 30,752
05-11-2019 13:02:16         28,335                 31,262
05-11-2019 13:02:31         28,335                 30,582
05-11-2019 13:02:46         28,335                 30,752
05-11-2019 13:03:01         28,335                 30,752
05-11-2019 13:03:16         28,335                 30,752
05-11-2019 13:03:31         28,335                 30,922
05-11-2019 13:03:46         28,335                 31,092
05-11-2019 13:04:01         28,335                 31,262
05-11-2019 13:04:16         28,335                 30,752
05-11-2019 13:04:31         28,335                 30,582
05-11-2019 13:04:46         28,335                 31,092
05-11-2019 13:05:01         28,335                 30,922
05-11-2019 13:05:16         28,335                 31,092
05-11-2019 13:05:31         28,335                 31,092
05-11-2019 13:05:46         28,335                 31,092
05-11-2019 13:06:01         28,335                 30,752
05-11-2019 13:06:16         28,335                 31,262
05-11-2019 13:06:31         28,335                 31,092
05-11-2019 13:06:46         28,335                 30,582
05-11-2019 13:07:01         28,335                 30,922
05-11-2019 13:07:16         28,273                 31,092
05-11-2019 13:07:31         28,273                 30,922
05-11-2019 13:07:46         28,335                 31,092
05-11-2019 13:08:01         28,273                 30,582
05-11-2019 13:08:16         28,273                 30,922
05-11-2019 13:08:31         28,273                 30,582
05-11-2019 13:08:46         28,273                 30,582
05-11-2019 13:09:01         28,273                 30,582
05-11-2019 13:09:16         28,273                 31,092
05-11-2019 13:09:31         28,273                 30,582
05-11-2019 13:09:46         28,273                 30,922
05-11-2019 13:10:01         28,335                 30,582
05-11-2019 13:10:16         28,335                 30,582
05-11-2019 13:10:31         28,273                 31,092
05-11-2019 13:10:46         28,273                 30,752
05-11-2019 13:11:01         28,273                 31,092
05-11-2019 13:11:16         28,273                 31,092
05-11-2019 13:11:31         28,273                 30,752
05-11-2019 13:11:46         28,273                 31,092
05-11-2019 13:12:01         28,273                 30,922
05-11-2019 13:12:16         28,273                 31,602
05-11-2019 13:12:31         28,273                 30,922
05-11-2019 13:12:46         28,273                 31,092
05-11-2019 13:13:01         28,273                 30,752
05-11-2019 13:13:16         28,273                 30,752
05-11-2019 13:13:31         28,273                 31,262
05-11-2019 13:13:46         28,335                 31,262
05-11-2019 13:14:01         28,335                 30,752
05-11-2019 13:14:16         28,335                 30,582
05-11-2019 13:14:31         28,335                 30,582
05-11-2019 13:14:46         28,335                 31,262
05-11-2019 13:15:01         28,335                 31,432
05-11-2019 13:15:16         28,335                 30,922
05-11-2019 13:15:31         28,335                 30,752
05-11-2019 13:15:46         28,335                 30,752
05-11-2019 13:16:01         28,335                 30,582
05-11-2019 13:16:16         28,335                 30,752
05-11-2019 13:16:31         28,335                 30,752
05-11-2019 13:16:46         28,335                 31,092
05-11-2019 13:17:01         28,335                 30,582
05-11-2019 13:17:16         28,335                 30,582
05-11-2019 13:17:31         28,335                 30,411
05-11-2019 13:17:46         28,335                 31,092
05-11-2019 13:18:01         28,335                 30,582
05-11-2019 13:18:16         28,335                 30,582
05-11-2019 13:18:31         28,335                 30,582
05-11-2019 13:18:46         28,335                 30,922
05-11-2019 13:19:01         28,335                 31,092
05-11-2019 13:19:16         28,398                 30,752
05-11-2019 13:19:31         28,335                 30,582
05-11-2019 13:19:46         28,335                 30,582
05-11-2019 13:20:01         28,398                 30,922
05-11-2019 13:20:16         28,335                 30,922
05-11-2019 13:20:31         28,335                 30,411
05-11-2019 13:20:46         28,335                 30,582
05-11-2019 13:21:01         28,335                 30,582
05-11-2019 13:21:16         28,335                 30,411
05-11-2019 13:21:31         28,335                 30,582
05-11-2019 13:21:46         28,335                 30,752
05-11-2019 13:22:01         28,335                 30,411
05-11-2019 13:22:16         28,335                 30,752
05-11-2019 13:22:31         28,335                 31,092
05-11-2019 13:22:46         28,335                 30,752
05-11-2019 13:23:01         28,335                 30,411
05-11-2019 13:23:16         28,773                 35,978
